country,year,type,value
Spain,2019,both_suicide,7.7
Spain,2019,male_suicide,11.4
Spain,2019,female_suicide,4.2
Spain,2018,both_suicide,7.8
Spain,2018,male_suicide,11.6
Spain,2018,female_suicide,4.1
Spain,2017,both_suicide,8.2
Spain,2017,male_suicide,12.2
Spain,2017,female_suicide,4.3
Spain,2016,both_suicide,7.8
Spain,2016,male_suicide,11.8
Spain,2016,female_suicide,4.1
Spain,2015,both_suicide,7.9
Spain,2015,male_suicide,11.8
Spain,2015,female_suicide,4.1
Spain,2014,both_suicide,8.6
Spain,2014,male_suicide,12.9
Spain,2014,female_suicide,4.3
Spain,2013,both_suicide,8.5
Spain,2013,male_suicide,12.8
Spain,2013,female_suicide,4.2
Spain,2012,both_suicide,7.7
Spain,2012,male_suicide,11.9
Spain,2012,female_suicide,3.6
Spain,2011,both_suicide,7.1
Spain,2011,male_suicide,10.8
Spain,2011,female_suicide,3.4
Spain,2010,both_suicide,6.9
Spain,2010,male_suicide,10.9
Spain,2010,female_suicide,3.1
Spain,2009,both_suicide,7.6
Spain,2009,male_suicide,11.8
Spain,2009,female_suicide,3.5
Spain,2008,both_suicide,7.8
Spain,2008,male_suicide,12
Spain,2008,female_suicide,3.6
Spain,2007,both_suicide,7.4
Spain,2007,male_suicide,11.2
Spain,2007,female_suicide,3.7
Spain,2006,both_suicide,7.5
Spain,2006,male_suicide,11.6
Spain,2006,female_suicide,3.5
Spain,2005,both_suicide,8
Spain,2005,male_suicide,12.2
Spain,2005,female_suicide,4
Spain,2004,both_suicide,8.5
Spain,2004,male_suicide,12.9
Spain,2004,female_suicide,4.2
Spain,2003,both_suicide,8.5
Spain,2003,male_suicide,13
Spain,2003,female_suicide,4.1
Spain,2002,both_suicide,8.3
Spain,2002,male_suicide,12.8
Spain,2002,female_suicide,4.1
Spain,2001,both_suicide,8
Spain,2001,male_suicide,12.4
Spain,2001,female_suicide,3.9
Spain,2000,both_suicide,8.6
Spain,2000,male_suicide,13.2
Spain,2000,female_suicide,4.2
Sri Lanka,2019,both_suicide,14
Sri Lanka,2019,male_suicide,22.3
Sri Lanka,2019,female_suicide,6.2
Sri Lanka,2018,both_suicide,14.2
Sri Lanka,2018,male_suicide,22.6
Sri Lanka,2018,female_suicide,6.3
Sri Lanka,2017,both_suicide,14.4
Sri Lanka,2017,male_suicide,23
Sri Lanka,2017,female_suicide,6.4
Sri Lanka,2016,both_suicide,14.8
Sri Lanka,2016,male_suicide,23.6
Sri Lanka,2016,female_suicide,6.6
Sri Lanka,2015,both_suicide,15.1
Sri Lanka,2015,male_suicide,24.2
Sri Lanka,2015,female_suicide,6.7
Sri Lanka,2014,both_suicide,13.1
Sri Lanka,2014,male_suicide,21.6
Sri Lanka,2014,female_suicide,5.2
Sri Lanka,2013,both_suicide,15.2
Sri Lanka,2013,male_suicide,24.4
Sri Lanka,2013,female_suicide,6.7
Sri Lanka,2012,both_suicide,16.6
Sri Lanka,2012,male_suicide,26.7
Sri Lanka,2012,female_suicide,7.1
Sri Lanka,2011,both_suicide,17.9
Sri Lanka,2011,male_suicide,29.1
Sri Lanka,2011,female_suicide,7.4
Sri Lanka,2010,both_suicide,21.9
Sri Lanka,2010,male_suicide,33
Sri Lanka,2010,female_suicide,11.4
Sri Lanka,2009,both_suicide,22.7
Sri Lanka,2009,male_suicide,37.5
Sri Lanka,2009,female_suicide,8.7
Sri Lanka,2008,both_suicide,17.5
Sri Lanka,2008,male_suicide,27.3
Sri Lanka,2008,female_suicide,8
Sri Lanka,2007,both_suicide,20
Sri Lanka,2007,male_suicide,31.7
Sri Lanka,2007,female_suicide,8.7
Sri Lanka,2006,both_suicide,18.3
Sri Lanka,2006,male_suicide,28.9
Sri Lanka,2006,female_suicide,8
Sri Lanka,2005,both_suicide,28.6
Sri Lanka,2005,male_suicide,38.7
Sri Lanka,2005,female_suicide,18.8
Sri Lanka,2004,both_suicide,21.8
Sri Lanka,2004,male_suicide,34.2
Sri Lanka,2004,female_suicide,9.8
Sri Lanka,2003,both_suicide,20.9
Sri Lanka,2003,male_suicide,31.7
Sri Lanka,2003,female_suicide,10.2
Sri Lanka,2002,both_suicide,21
Sri Lanka,2002,male_suicide,32.3
Sri Lanka,2002,female_suicide,9.9
Sri Lanka,2001,both_suicide,21.8
Sri Lanka,2001,male_suicide,33.5
Sri Lanka,2001,female_suicide,10.2
Sri Lanka,2000,both_suicide,26.7
Sri Lanka,2000,male_suicide,39.1
Sri Lanka,2000,female_suicide,14.4
Sudan,2019,both_suicide,3.8
Sudan,2019,male_suicide,4.9
Sudan,2019,female_suicide,2.8
Sudan,2018,both_suicide,3.9
Sudan,2018,male_suicide,4.9
Sudan,2018,female_suicide,2.8
Sudan,2017,both_suicide,3.8
Sudan,2017,male_suicide,4.9
Sudan,2017,female_suicide,2.8
Sudan,2016,both_suicide,3.9
Sudan,2016,male_suicide,4.9
Sudan,2016,female_suicide,2.8
Sudan,2015,both_suicide,3.9
Sudan,2015,male_suicide,5
Sudan,2015,female_suicide,2.8
Sudan,2014,both_suicide,3.9
Sudan,2014,male_suicide,5.1
Sudan,2014,female_suicide,2.8
Sudan,2013,both_suicide,4
Sudan,2013,male_suicide,5.2
Sudan,2013,female_suicide,2.9
Sudan,2012,both_suicide,4
Sudan,2012,male_suicide,5.1
Sudan,2012,female_suicide,2.9
Sudan,2011,both_suicide,4.1
Sudan,2011,male_suicide,5.3
Sudan,2011,female_suicide,3
Sudan,2010,both_suicide,4
Sudan,2010,male_suicide,5.2
Sudan,2010,female_suicide,2.9
Sudan,2009,both_suicide,4.1
Sudan,2009,male_suicide,5.2
Sudan,2009,female_suicide,2.9
Sudan,2008,both_suicide,4.1
Sudan,2008,male_suicide,5.2
Sudan,2008,female_suicide,2.9
Sudan,2007,both_suicide,4.1
Sudan,2007,male_suicide,5.2
Sudan,2007,female_suicide,3
Sudan,2006,both_suicide,4.1
Sudan,2006,male_suicide,5.2
Sudan,2006,female_suicide,3.1
Sudan,2005,both_suicide,4.2
Sudan,2005,male_suicide,5.3
Sudan,2005,female_suicide,3.2
Sudan,2004,both_suicide,4.1
Sudan,2004,male_suicide,5.2
Sudan,2004,female_suicide,3
Sudan,2003,both_suicide,4.1
Sudan,2003,male_suicide,5.2
Sudan,2003,female_suicide,3
Sudan,2002,both_suicide,4.2
Sudan,2002,male_suicide,5.3
Sudan,2002,female_suicide,3.1
Sudan,2001,both_suicide,4.2
Sudan,2001,male_suicide,5.2
Sudan,2001,female_suicide,3.2
Sudan,2000,both_suicide,4.3
Sudan,2000,male_suicide,5.3
Sudan,2000,female_suicide,3.4
Suriname,2019,both_suicide,25.4
Suriname,2019,male_suicide,38.8
Suriname,2019,female_suicide,11.8
Suriname,2018,both_suicide,25.5
Suriname,2018,male_suicide,38.9
Suriname,2018,female_suicide,11.9
Suriname,2017,both_suicide,24.5
Suriname,2017,male_suicide,37.2
Suriname,2017,female_suicide,11.6
Suriname,2016,both_suicide,24.4
Suriname,2016,male_suicide,37.1
Suriname,2016,female_suicide,11.6
Suriname,2015,both_suicide,24.8
Suriname,2015,male_suicide,37.8
Suriname,2015,female_suicide,11.6
Suriname,2014,both_suicide,24.7
Suriname,2014,male_suicide,37.7
Suriname,2014,female_suicide,11.5
Suriname,2013,both_suicide,25.1
Suriname,2013,male_suicide,38.5
Suriname,2013,female_suicide,11.5
Suriname,2012,both_suicide,25.2
Suriname,2012,male_suicide,39
Suriname,2012,female_suicide,11.3
Suriname,2011,both_suicide,24.3
Suriname,2011,male_suicide,37.2
Suriname,2011,female_suicide,11.2
Suriname,2010,both_suicide,25.5
Suriname,2010,male_suicide,39.1
Suriname,2010,female_suicide,11.7
Suriname,2009,both_suicide,24.4
Suriname,2009,male_suicide,37.1
Suriname,2009,female_suicide,11.6
Suriname,2008,both_suicide,24.5
Suriname,2008,male_suicide,37.2
Suriname,2008,female_suicide,11.5
Suriname,2007,both_suicide,24.5
Suriname,2007,male_suicide,37.5
Suriname,2007,female_suicide,11.3
Suriname,2006,both_suicide,24.6
Suriname,2006,male_suicide,38
Suriname,2006,female_suicide,11
Suriname,2005,both_suicide,24.2
Suriname,2005,male_suicide,37.2
Suriname,2005,female_suicide,10.9
Suriname,2004,both_suicide,23.6
Suriname,2004,male_suicide,36.3
Suriname,2004,female_suicide,10.7
Suriname,2003,both_suicide,24.3
Suriname,2003,male_suicide,37.5
Suriname,2003,female_suicide,10.7
Suriname,2002,both_suicide,24.4
Suriname,2002,male_suicide,37.6
Suriname,2002,female_suicide,11
Suriname,2001,both_suicide,24.2
Suriname,2001,male_suicide,36.8
Suriname,2001,female_suicide,11.3
Suriname,2000,both_suicide,21.5
Suriname,2000,male_suicide,32.3
Suriname,2000,female_suicide,10.5
Sweden,2019,both_suicide,14.7
Sweden,2019,male_suicide,19.9
Sweden,2019,female_suicide,9.5
Sweden,2018,both_suicide,14.9
Sweden,2018,male_suicide,20.2
Sweden,2018,female_suicide,9.6
Sweden,2017,both_suicide,15
Sweden,2017,male_suicide,20.5
Sweden,2017,female_suicide,9.6
Sweden,2016,both_suicide,14.6
Sweden,2016,male_suicide,19.6
Sweden,2016,female_suicide,9.6
Sweden,2015,both_suicide,15.7
Sweden,2015,male_suicide,21.8
Sweden,2015,female_suicide,9.7
Sweden,2014,both_suicide,14.8
Sweden,2014,male_suicide,19.6
Sweden,2014,female_suicide,10
Sweden,2013,both_suicide,15.9
Sweden,2013,male_suicide,21.5
Sweden,2013,female_suicide,10.3
Sweden,2012,both_suicide,15
Sweden,2012,male_suicide,20.6
Sweden,2012,female_suicide,9.4
Sweden,2011,both_suicide,14.2
Sweden,2011,male_suicide,19.6
Sweden,2011,female_suicide,8.9
Sweden,2010,both_suicide,14.7
Sweden,2010,male_suicide,20.8
Sweden,2010,female_suicide,8.7
Sweden,2009,both_suicide,15.7
Sweden,2009,male_suicide,22.1
Sweden,2009,female_suicide,9.5
Sweden,2008,both_suicide,15
Sweden,2008,male_suicide,21.2
Sweden,2008,female_suicide,9
Sweden,2007,both_suicide,14.5
Sweden,2007,male_suicide,20.1
Sweden,2007,female_suicide,9
Sweden,2006,both_suicide,15
Sweden,2006,male_suicide,20.2
Sweden,2006,female_suicide,9.8
Sweden,2005,both_suicide,15.7
Sweden,2005,male_suicide,21.1
Sweden,2005,female_suicide,10.4
Sweden,2004,both_suicide,14.8
Sweden,2004,male_suicide,20.9
Sweden,2004,female_suicide,8.7
Sweden,2003,both_suicide,14.4
Sweden,2003,male_suicide,19.7
Sweden,2003,female_suicide,9.2
Sweden,2002,both_suicide,15.5
Sweden,2002,male_suicide,22.2
Sweden,2002,female_suicide,9
Sweden,2001,both_suicide,16
Sweden,2001,male_suicide,22
Sweden,2001,female_suicide,10.1
Sweden,2000,both_suicide,15.1
Sweden,2000,male_suicide,20.5
Sweden,2000,female_suicide,9.7
Switzerland,2019,both_suicide,14.5
Switzerland,2019,male_suicide,20.2
Switzerland,2019,female_suicide,9
Switzerland,2018,both_suicide,14.5
Switzerland,2018,male_suicide,20.1
Switzerland,2018,female_suicide,9
Switzerland,2017,both_suicide,14.6
Switzerland,2017,male_suicide,20.5
Switzerland,2017,female_suicide,8.9
Switzerland,2016,both_suicide,14.1
Switzerland,2016,male_suicide,19.8
Switzerland,2016,female_suicide,8.4
Switzerland,2015,both_suicide,15
Switzerland,2015,male_suicide,20.5
Switzerland,2015,female_suicide,9.5
Switzerland,2014,both_suicide,14.7
Switzerland,2014,male_suicide,19.8
Switzerland,2014,female_suicide,9.7
Switzerland,2013,both_suicide,15.1
Switzerland,2013,male_suicide,21
Switzerland,2013,female_suicide,9.3
Switzerland,2012,both_suicide,14.7
Switzerland,2012,male_suicide,20.3
Switzerland,2012,female_suicide,9.3
Switzerland,2011,both_suicide,14.6
Switzerland,2011,male_suicide,20.2
Switzerland,2011,female_suicide,9.2
Switzerland,2010,both_suicide,14.5
Switzerland,2010,male_suicide,19.9
Switzerland,2010,female_suicide,9.2
Switzerland,2009,both_suicide,16
Switzerland,2009,male_suicide,22.9
Switzerland,2009,female_suicide,9.3
Switzerland,2008,both_suicide,18.8
Switzerland,2008,male_suicide,24.3
Switzerland,2008,female_suicide,13.4
Switzerland,2007,both_suicide,19.5
Switzerland,2007,male_suicide,25.8
Switzerland,2007,female_suicide,13.5
Switzerland,2006,both_suicide,18.8
Switzerland,2006,male_suicide,24.5
Switzerland,2006,female_suicide,13.4
Switzerland,2005,both_suicide,19
Switzerland,2005,male_suicide,25.7
Switzerland,2005,female_suicide,12.6
Switzerland,2004,both_suicide,18.5
Switzerland,2004,male_suicide,24.6
Switzerland,2004,female_suicide,12.6
Switzerland,2003,both_suicide,18.7
Switzerland,2003,male_suicide,24.4
Switzerland,2003,female_suicide,13.2
Switzerland,2002,both_suicide,20.9
Switzerland,2002,male_suicide,28
Switzerland,2002,female_suicide,14.1
Switzerland,2001,both_suicide,19.6
Switzerland,2001,male_suicide,27.3
Switzerland,2001,female_suicide,12.2
Switzerland,2000,both_suicide,20.2
Switzerland,2000,male_suicide,28.4
Switzerland,2000,female_suicide,12.4
Syrian Arab Republic,2019,both_suicide,2
Syrian Arab Republic,2019,male_suicide,3.2
Syrian Arab Republic,2019,female_suicide,0.7
Syrian Arab Republic,2018,both_suicide,1.9
Syrian Arab Republic,2018,male_suicide,3.2
Syrian Arab Republic,2018,female_suicide,0.7
Syrian Arab Republic,2017,both_suicide,1.8
Syrian Arab Republic,2017,male_suicide,2.9
Syrian Arab Republic,2017,female_suicide,0.7
Syrian Arab Republic,2016,both_suicide,1.6
Syrian Arab Republic,2016,male_suicide,2.6
Syrian Arab Republic,2016,female_suicide,0.7
Syrian Arab Republic,2015,both_suicide,1.7
Syrian Arab Republic,2015,male_suicide,2.8
Syrian Arab Republic,2015,female_suicide,0.7
Syrian Arab Republic,2014,both_suicide,1.8
Syrian Arab Republic,2014,male_suicide,2.9
Syrian Arab Republic,2014,female_suicide,0.7
Syrian Arab Republic,2013,both_suicide,1.8
Syrian Arab Republic,2013,male_suicide,2.8
Syrian Arab Republic,2013,female_suicide,0.7
Syrian Arab Republic,2012,both_suicide,1.6
Syrian Arab Republic,2012,male_suicide,2.5
Syrian Arab Republic,2012,female_suicide,0.6
Syrian Arab Republic,2011,both_suicide,1.5
Syrian Arab Republic,2011,male_suicide,2.4
Syrian Arab Republic,2011,female_suicide,0.6
Syrian Arab Republic,2010,both_suicide,1.5
Syrian Arab Republic,2010,male_suicide,2.4
Syrian Arab Republic,2010,female_suicide,0.6
Syrian Arab Republic,2009,both_suicide,1.4
Syrian Arab Republic,2009,male_suicide,2.3
Syrian Arab Republic,2009,female_suicide,0.5
Syrian Arab Republic,2008,both_suicide,1.4
Syrian Arab Republic,2008,male_suicide,2.3
Syrian Arab Republic,2008,female_suicide,0.5
Syrian Arab Republic,2007,both_suicide,1.4
Syrian Arab Republic,2007,male_suicide,2.2
Syrian Arab Republic,2007,female_suicide,0.5
Syrian Arab Republic,2006,both_suicide,1.4
Syrian Arab Republic,2006,male_suicide,2.2
Syrian Arab Republic,2006,female_suicide,0.5
Syrian Arab Republic,2005,both_suicide,1.4
Syrian Arab Republic,2005,male_suicide,2.1
Syrian Arab Republic,2005,female_suicide,0.5
Syrian Arab Republic,2004,both_suicide,1.4
Syrian Arab Republic,2004,male_suicide,2.1
Syrian Arab Republic,2004,female_suicide,0.6
Syrian Arab Republic,2003,both_suicide,1.3
Syrian Arab Republic,2003,male_suicide,2.1
Syrian Arab Republic,2003,female_suicide,0.5
Syrian Arab Republic,2002,both_suicide,1.4
Syrian Arab Republic,2002,male_suicide,2.2
Syrian Arab Republic,2002,female_suicide,0.6
Syrian Arab Republic,2001,both_suicide,1.4
Syrian Arab Republic,2001,male_suicide,2.2
Syrian Arab Republic,2001,female_suicide,0.6
Syrian Arab Republic,2000,both_suicide,1.5
Syrian Arab Republic,2000,male_suicide,2.2
Syrian Arab Republic,2000,female_suicide,0.7
Tajikistan,2019,both_suicide,4.3
Tajikistan,2019,male_suicide,5.7
Tajikistan,2019,female_suicide,2.8
Tajikistan,2018,both_suicide,4.2
Tajikistan,2018,male_suicide,5.6
Tajikistan,2018,female_suicide,2.9
Tajikistan,2017,both_suicide,4.2
Tajikistan,2017,male_suicide,5.4
Tajikistan,2017,female_suicide,3
Tajikistan,2016,both_suicide,4.3
Tajikistan,2016,male_suicide,5.5
Tajikistan,2016,female_suicide,3.1
Tajikistan,2015,both_suicide,4.1
Tajikistan,2015,male_suicide,5.4
Tajikistan,2015,female_suicide,2.9
Tajikistan,2014,both_suicide,4.1
Tajikistan,2014,male_suicide,5.3
Tajikistan,2014,female_suicide,2.8
Tajikistan,2013,both_suicide,4
Tajikistan,2013,male_suicide,5.3
Tajikistan,2013,female_suicide,2.7
Tajikistan,2012,both_suicide,4.1
Tajikistan,2012,male_suicide,5.4
Tajikistan,2012,female_suicide,2.7
Tajikistan,2011,both_suicide,4
Tajikistan,2011,male_suicide,5.4
Tajikistan,2011,female_suicide,2.6
Tajikistan,2010,both_suicide,4
Tajikistan,2010,male_suicide,5.3
Tajikistan,2010,female_suicide,2.5
Tajikistan,2009,both_suicide,3.9
Tajikistan,2009,male_suicide,5.3
Tajikistan,2009,female_suicide,2.4
Tajikistan,2008,both_suicide,3.8
Tajikistan,2008,male_suicide,5.3
Tajikistan,2008,female_suicide,2.3
Tajikistan,2007,both_suicide,3.7
Tajikistan,2007,male_suicide,5.2
Tajikistan,2007,female_suicide,2.3
Tajikistan,2006,both_suicide,3.6
Tajikistan,2006,male_suicide,5.1
Tajikistan,2006,female_suicide,2.2
Tajikistan,2005,both_suicide,3.6
Tajikistan,2005,male_suicide,5
Tajikistan,2005,female_suicide,2.2
Tajikistan,2004,both_suicide,3.5
Tajikistan,2004,male_suicide,4.7
Tajikistan,2004,female_suicide,2.2
Tajikistan,2003,both_suicide,3.4
Tajikistan,2003,male_suicide,4.7
Tajikistan,2003,female_suicide,2.1
Tajikistan,2002,both_suicide,3.5
Tajikistan,2002,male_suicide,4.8
Tajikistan,2002,female_suicide,2.2
Tajikistan,2001,both_suicide,3.6
Tajikistan,2001,male_suicide,4.9
Tajikistan,2001,female_suicide,2.3
Tajikistan,2000,both_suicide,3.8
Tajikistan,2000,male_suicide,5.3
Tajikistan,2000,female_suicide,2.3
Thailand,2019,both_suicide,8.8
Thailand,2019,male_suicide,15
Thailand,2019,female_suicide,2.9
Thailand,2018,both_suicide,8.8
Thailand,2018,male_suicide,14.8
Thailand,2018,female_suicide,3
Thailand,2017,both_suicide,8.4
Thailand,2017,male_suicide,14.1
Thailand,2017,female_suicide,3
Thailand,2016,both_suicide,8.5
Thailand,2016,male_suicide,14.2
Thailand,2016,female_suicide,3
Thailand,2015,both_suicide,8
Thailand,2015,male_suicide,13.3
Thailand,2015,female_suicide,3
Thailand,2014,both_suicide,7.8
Thailand,2014,male_suicide,12.7
Thailand,2014,female_suicide,3.1
Thailand,2013,both_suicide,7.5
Thailand,2013,male_suicide,12
Thailand,2013,female_suicide,3.1
Thailand,2012,both_suicide,7.9
Thailand,2012,male_suicide,12.6
Thailand,2012,female_suicide,3.3
Thailand,2011,both_suicide,8
Thailand,2011,male_suicide,12.7
Thailand,2011,female_suicide,3.4
Thailand,2010,both_suicide,8.1
Thailand,2010,male_suicide,12.7
Thailand,2010,female_suicide,3.6
Thailand,2009,both_suicide,8
Thailand,2009,male_suicide,12.4
Thailand,2009,female_suicide,3.7
Thailand,2008,both_suicide,8.1
Thailand,2008,male_suicide,12.5
Thailand,2008,female_suicide,3.8
Thailand,2007,both_suicide,8.4
Thailand,2007,male_suicide,13
Thailand,2007,female_suicide,4
Thailand,2006,both_suicide,8.9
Thailand,2006,male_suicide,13.8
Thailand,2006,female_suicide,4.1
Thailand,2005,both_suicide,9.1
Thailand,2005,male_suicide,14.1
Thailand,2005,female_suicide,4.2
Thailand,2004,both_suicide,10.5
Thailand,2004,male_suicide,16.4
Thailand,2004,female_suicide,4.8
Thailand,2003,both_suicide,10.7
Thailand,2003,male_suicide,16.1
Thailand,2003,female_suicide,5.5
Thailand,2002,both_suicide,11
Thailand,2002,male_suicide,16.1
Thailand,2002,female_suicide,6.1
Thailand,2001,both_suicide,10.9
Thailand,2001,male_suicide,15.7
Thailand,2001,female_suicide,6.3
Thailand,2000,both_suicide,12
Thailand,2000,male_suicide,16.7
Thailand,2000,female_suicide,7.4
Timor-Leste,2019,both_suicide,3.7
Timor-Leste,2019,male_suicide,5.3
Timor-Leste,2019,female_suicide,2
Timor-Leste,2018,both_suicide,3.6
Timor-Leste,2018,male_suicide,5.2
Timor-Leste,2018,female_suicide,2
Timor-Leste,2017,both_suicide,3.6
Timor-Leste,2017,male_suicide,5.2
Timor-Leste,2017,female_suicide,2
Timor-Leste,2016,both_suicide,3.6
Timor-Leste,2016,male_suicide,5.1
Timor-Leste,2016,female_suicide,2
Timor-Leste,2015,both_suicide,3.5
Timor-Leste,2015,male_suicide,5
Timor-Leste,2015,female_suicide,2
Timor-Leste,2014,both_suicide,3.4
Timor-Leste,2014,male_suicide,4.8
Timor-Leste,2014,female_suicide,2
Timor-Leste,2013,both_suicide,3.3
Timor-Leste,2013,male_suicide,4.7
Timor-Leste,2013,female_suicide,2
Timor-Leste,2012,both_suicide,3.3
Timor-Leste,2012,male_suicide,4.6
Timor-Leste,2012,female_suicide,2
Timor-Leste,2011,both_suicide,3.2
Timor-Leste,2011,male_suicide,4.4
Timor-Leste,2011,female_suicide,2
Timor-Leste,2010,both_suicide,3
Timor-Leste,2010,male_suicide,4
Timor-Leste,2010,female_suicide,1.9
Timor-Leste,2009,both_suicide,3.1
Timor-Leste,2009,male_suicide,4.2
Timor-Leste,2009,female_suicide,2.1
Timor-Leste,2008,both_suicide,2.4
Timor-Leste,2008,male_suicide,3.2
Timor-Leste,2008,female_suicide,1.6
Timor-Leste,2007,both_suicide,2.6
Timor-Leste,2007,male_suicide,3.5
Timor-Leste,2007,female_suicide,1.7
Timor-Leste,2006,both_suicide,2.7
Timor-Leste,2006,male_suicide,3.7
Timor-Leste,2006,female_suicide,1.8
Timor-Leste,2005,both_suicide,3
Timor-Leste,2005,male_suicide,4
Timor-Leste,2005,female_suicide,2.1
Timor-Leste,2004,both_suicide,3.1
Timor-Leste,2004,male_suicide,4
Timor-Leste,2004,female_suicide,2
Timor-Leste,2003,both_suicide,3.4
Timor-Leste,2003,male_suicide,4.4
Timor-Leste,2003,female_suicide,2.4
Timor-Leste,2002,both_suicide,3.4
Timor-Leste,2002,male_suicide,4.3
Timor-Leste,2002,female_suicide,2.4
Timor-Leste,2001,both_suicide,3.6
Timor-Leste,2001,male_suicide,4.5
Timor-Leste,2001,female_suicide,2.7
Timor-Leste,2000,both_suicide,3.6
Timor-Leste,2000,male_suicide,4.6
Timor-Leste,2000,female_suicide,2.5
Togo,2019,both_suicide,8.8
Togo,2019,male_suicide,13.8
Togo,2019,female_suicide,3.9
Togo,2018,both_suicide,8.7
Togo,2018,male_suicide,13.7
Togo,2018,female_suicide,3.9
Togo,2017,both_suicide,9
Togo,2017,male_suicide,14.1
Togo,2017,female_suicide,4
Togo,2016,both_suicide,9.3
Togo,2016,male_suicide,14.3
Togo,2016,female_suicide,4.3
Togo,2015,both_suicide,9.7
Togo,2015,male_suicide,14.9
Togo,2015,female_suicide,4.6
Togo,2014,both_suicide,10.1
Togo,2014,male_suicide,15.5
Togo,2014,female_suicide,4.8
Togo,2013,both_suicide,10.3
Togo,2013,male_suicide,15.8
Togo,2013,female_suicide,4.9
Togo,2012,both_suicide,10.4
Togo,2012,male_suicide,15.8
Togo,2012,female_suicide,5
Togo,2011,both_suicide,10.4
Togo,2011,male_suicide,15.7
Togo,2011,female_suicide,5.1
Togo,2010,both_suicide,10.4
Togo,2010,male_suicide,15.7
Togo,2010,female_suicide,5.1
Togo,2009,both_suicide,10.5
Togo,2009,male_suicide,16
Togo,2009,female_suicide,5.2
Togo,2008,both_suicide,10.8
Togo,2008,male_suicide,16.3
Togo,2008,female_suicide,5.4
Togo,2007,both_suicide,10.9
Togo,2007,male_suicide,16.3
Togo,2007,female_suicide,5.6
Togo,2006,both_suicide,11
Togo,2006,male_suicide,16.4
Togo,2006,female_suicide,5.7
Togo,2005,both_suicide,10.7
Togo,2005,male_suicide,16
Togo,2005,female_suicide,5.6
Togo,2004,both_suicide,10.8
Togo,2004,male_suicide,16
Togo,2004,female_suicide,5.6
Togo,2003,both_suicide,10.7
Togo,2003,male_suicide,15.9
Togo,2003,female_suicide,5.6
Togo,2002,both_suicide,10.4
Togo,2002,male_suicide,15.5
Togo,2002,female_suicide,5.5
Togo,2001,both_suicide,10.3
Togo,2001,male_suicide,15.2
Togo,2001,female_suicide,5.4
Togo,2000,both_suicide,10
Togo,2000,male_suicide,14.9
Togo,2000,female_suicide,5.3
Tonga,2019,both_suicide,3.8
Tonga,2019,male_suicide,5
Tonga,2019,female_suicide,2.6
Tonga,2018,both_suicide,4
Tonga,2018,male_suicide,5.2
Tonga,2018,female_suicide,2.8
Tonga,2017,both_suicide,4.2
Tonga,2017,male_suicide,5.4
Tonga,2017,female_suicide,2.9
Tonga,2016,both_suicide,4.1
Tonga,2016,male_suicide,5.4
Tonga,2016,female_suicide,2.9
Tonga,2015,both_suicide,4.6
Tonga,2015,male_suicide,6.1
Tonga,2015,female_suicide,3.1
Tonga,2014,both_suicide,4.6
Tonga,2014,male_suicide,6.2
Tonga,2014,female_suicide,3.1
Tonga,2013,both_suicide,4.6
Tonga,2013,male_suicide,6.1
Tonga,2013,female_suicide,3
Tonga,2012,both_suicide,4.5
Tonga,2012,male_suicide,6
Tonga,2012,female_suicide,3
Tonga,2011,both_suicide,4.5
Tonga,2011,male_suicide,5.9
Tonga,2011,female_suicide,3
Tonga,2010,both_suicide,4.6
Tonga,2010,male_suicide,6.1
Tonga,2010,female_suicide,3
Tonga,2009,both_suicide,4.3
Tonga,2009,male_suicide,5.8
Tonga,2009,female_suicide,2.8
Tonga,2008,both_suicide,3.9
Tonga,2008,male_suicide,5.1
Tonga,2008,female_suicide,2.8
Tonga,2007,both_suicide,4
Tonga,2007,male_suicide,5.3
Tonga,2007,female_suicide,2.8
Tonga,2006,both_suicide,4
Tonga,2006,male_suicide,5.2
Tonga,2006,female_suicide,2.7
Tonga,2005,both_suicide,4
Tonga,2005,male_suicide,5.3
Tonga,2005,female_suicide,2.8
Tonga,2004,both_suicide,4.2
Tonga,2004,male_suicide,5.5
Tonga,2004,female_suicide,2.8
Tonga,2003,both_suicide,4.2
Tonga,2003,male_suicide,5.6
Tonga,2003,female_suicide,2.9
Tonga,2002,both_suicide,4.2
Tonga,2002,male_suicide,5.3
Tonga,2002,female_suicide,2.9
Tonga,2001,both_suicide,4.2
Tonga,2001,male_suicide,5.3
Tonga,2001,female_suicide,3.1
Tonga,2000,both_suicide,4.2
Tonga,2000,male_suicide,5.3
Tonga,2000,female_suicide,3.1
Trinidad and Tobago,2019,both_suicide,8.7
Trinidad and Tobago,2019,male_suicide,13.9
Trinidad and Tobago,2019,female_suicide,3.6
Trinidad and Tobago,2018,both_suicide,9
Trinidad and Tobago,2018,male_suicide,14.3
Trinidad and Tobago,2018,female_suicide,3.7
Trinidad and Tobago,2017,both_suicide,9.5
Trinidad and Tobago,2017,male_suicide,15.1
Trinidad and Tobago,2017,female_suicide,4.1
Trinidad and Tobago,2016,both_suicide,9.8
Trinidad and Tobago,2016,male_suicide,15.6
Trinidad and Tobago,2016,female_suicide,4.2
Trinidad and Tobago,2015,both_suicide,10.2
Trinidad and Tobago,2015,male_suicide,16.2
Trinidad and Tobago,2015,female_suicide,4.3
Trinidad and Tobago,2014,both_suicide,10.5
Trinidad and Tobago,2014,male_suicide,16.8
Trinidad and Tobago,2014,female_suicide,4.4
